,target,prime,RT,RT_std,acc,acc_std,path sim
5069,wednesday,tag,548.36,333.18351626424146,0.98,0.14142135623730948,0.0714285714285714
5070,naked,strip,521.195652173913,122.44678046736361,1.0,0.0,0.1428571428571428
5071,naked,party,543.4651162790698,120.90794389538665,1.0,0.0,0.125
5072,naked,sneeze,562.5915492957746,211.105226129042,1.0,0.0,0.1
5073,naked,team,504.3673469387755,100.99024166504715,1.0,0.0,0.1111111111111111
5074,mold,tusk,600.1857142857143,321.24843846040795,1.0,0.0,0.0833333333333333
5075,mold,jello,562.9206349206349,239.85347016038244,0.9682539682539683,0.17673143177130224,0.0909090909090909
5076,mold,shape,513.7608695652174,130.0188336413201,1.0,0.0,0.1428571428571428
5077,mold,semester,552.2898550724638,157.8171038826903,0.9855072463768116,0.12038585308576918,0.0909090909090909
5078,chain,elements,469.84615384615387,96.28590607405647,1.0,0.0,0.0666666666666666
5079,chain,keys,504.65714285714284,149.15247384970365,1.0,0.0,0.0714285714285714
5080,chain,link,491.3272727272727,111.17188136119316,0.9818181818181818,0.13483997249264842,0.1
5081,chain,toy,515.4942528735633,193.06565177891957,1.0,0.0,0.0833333333333333
5082,chip,lean,494.21276595744683,184.58625133339046,1.0,0.0,0.1
5083,chip,chisel,500.49107142857144,89.60353069134726,1.0,0.0,0.0666666666666666
5084,chip,support,522.3396226415094,270.5869647918012,1.0,0.0,0.0833333333333333
5085,chip,dip,505.0416666666667,118.67978700676721,1.0,0.0,0.0769230769230769
5086,point,morning,523.6415094339623,89.7260990972875,1.0,0.0,0.0769230769230769
5087,point,repentance,560.1147540983607,148.86672992542196,1.0,0.0,0.0625
5088,point,sharp,551.3623188405797,161.2177893970554,1.0,0.0,0.0666666666666666
5089,point,steeple,531.0142857142857,196.43566582332602,1.0,0.0,0.0588235294117647
5090,beer,amuse,606.6617647058823,244.01233210175025,0.9852941176470589,0.12126781251816653,0.0625
5091,beer,mug,520.2280701754386,171.87880048201944,1.0,0.0,0.0714285714285714
5092,beer,system,544.2987012987013,188.15587497541725,1.0,0.0,0.0769230769230769
5093,beer,champagne,556.1041666666666,190.65321527031165,0.9791666666666666,0.14433756729740646,0.1666666666666666
5094,blue,adjective,546.709090909091,173.9365223428185,0.9818181818181818,0.13483997249264842,0.0714285714285714
5095,blue,sapphire,569.2727272727273,326.4963444467073,1.0,0.0,0.0714285714285714
5096,blue,roommate,611.1578947368421,430.08399468150753,1.0,0.0,0.0769230769230769
5097,blue,snuggle,571.4411764705883,264.9469889164787,1.0,0.0,0.0625
5098,dependent,roar,562.3783783783783,142.9347684059135,0.9864864864864865,0.1162476387438193,0.0714285714285714
5099,dependent,addict,635.9148936170212,294.8106857383767,1.0,0.0,0.125
5100,dependent,independent,593.074074074074,291.0835224656547,1.0,0.0,0.1666666666666666
5101,dependent,gull,575.7236842105264,217.88838724963202,0.9605263157894737,0.196012888942485,0.1666666666666666
5102,house,slime,488.3809523809524,103.34274770057235,0.9682539682539683,0.1767314317713022,0.1111111111111111
5103,house,fail,516.276923076923,106.49611314684032,1.0,0.0,0.1
5104,house,doll,506.6857142857143,113.64814029697389,1.0,0.0,0.1666666666666666
5105,house,haunt,532.952380952381,155.36351011900348,0.9523809523809523,0.21466939537054588,0.1
5106,property,mongoose,547.7894736842105,137.7549243146405,1.0,0.0,0.0555555555555555
5107,property,premises,580.6623376623377,167.57242035276712,0.974025974025974,0.16010078848765158,0.0769230769230769
5108,property,stolen,530.5,161.08629256021027,1.0,0.0,0.125
5109,property,above,590.4262295081967,302.3521379129747,0.9672131147540983,0.1795562228341584,0.1111111111111111
5110,storage,balcony,530.0377358490566,100.83439627279033,1.0,0.0,0.0625
5111,storage,warehouse,571.5777777777778,276.811019296632,0.9777777777777777,0.14907119849998599,0.0555555555555555
5112,storage,trunk,545.433734939759,197.57161052919423,0.9879518072289156,0.10976425998969035,0.0555555555555555
5113,storage,deny,501.76363636363635,113.04357790272964,0.9818181818181818,0.13483997249264842,0.0714285714285714
5114,storage,tonic,459.07142857142856,100.56415042970507,1.0,0.0,0.0588235294117647
5115,sky,cloud,512.9473684210526,123.7889074554847,1.0,0.0,0.0909090909090909
5116,sky,introduce,571.0641025641025,257.81662363375915,0.9743589743589743,0.1590849625452554,0.0769230769230769
5117,sky,rocket,507.78409090909093,147.26654611981843,0.9659090909090909,0.18250263020391777,0.0769230769230769
5118,sky,christmas,495.1875,98.19153025033893,0.96875,0.1767766952966369,0.0769230769230769
5119,cup,strain,498.7027027027027,115.39517923143761,1.0,0.0,0.0666666666666666
5120,cup,saucer,498.6025641025641,115.04164573353535,0.9871794871794872,0.11322770341445956,0.0769230769230769
5121,cup,cone,501.3,113.26278816837183,1.0,0.0,0.2
5122,cup,out,482.24528301886795,131.47212422592116,1.0,0.0,0.0666666666666666
5123,glory,hope,546.5675675675676,371.36763310622393,1.0,0.0,0.1111111111111111
5124,glory,praise,561.9074074074074,173.748166111513,1.0,0.0,0.0909090909090909
5125,glory,ball,573.5769230769231,206.0578998802569,0.9903846153846154,0.09805806756909202,0.0625
5126,glory,influence,515.4909090909091,145.93756563672378,1.0,0.0,0.1111111111111111
5127,done,finished,492.8412698412698,158.23565586004398,1.0,0.0,0.2
5128,done,enough,569.1617647058823,287.76833604943437,1.0,0.0,0.1428571428571428
5129,done,thunder,557.3968253968254,378.57868912648405,1.0,0.0,0.1
5130,done,leg,493.7536231884058,111.4303271895125,1.0,0.0,0.0909090909090909
5131,peak,summit,539.1355932203389,130.47558334497296,1.0,0.0,0.1111111111111111
5132,peak,bravado,596.6805555555555,277.7338794342572,1.0,0.0,0.1111111111111111
5133,peak,exceptional,521.6428571428571,152.93496161594985,1.0,0.0,0.125
5134,peak,pike,519.5428571428571,133.46146014688216,1.0,0.0,0.0714285714285714
5135,up,loser,477.0967741935484,127.93385966365581,1.0,0.0,0.0909090909090909
5136,up,interrupt,532.6326530612245,175.94716227198617,1.0,0.0,0.0714285714285714
5137,up,grown,506.1625,157.67948934709136,1.0,0.0,0.1666666666666666
5138,up,hung,521.0,274.15755724981045,1.0,0.0,0.2
5139,trade,potato,519.931506849315,133.21247947536915,1.0,0.0,0.0666666666666666
5140,trade,swap,493.15384615384613,147.484181220927,0.9807692307692307,0.13867504905630726,0.25
5141,trade,craft,552.84,277.2854831823575,1.0,0.0,0.125
5142,trade,magnify,497.6046511627907,122.08109928093533,1.0,0.0,0.0666666666666666
5143,telephone,inertia,527.9186046511628,143.46019863004258,1.0,0.0,0.0769230769230769
5144,telephone,bend,536.6222222222223,176.74728863664083,1.0,0.0,0.0666666666666666
5145,telephone,booth,513.2,136.71684715607034,1.0,0.0,0.125
5146,telephone,cord,533.1666666666666,172.04388565580962,1.0,0.0,0.1428571428571428
5147,fraternity,justify,651.1911764705883,182.95903279744715,0.9117647058823529,0.2857456398198083,0.0833333333333333
5148,fraternity,greek,655.5961538461538,167.56307090172072,0.9615384615384616,0.19418390934515434,0.0833333333333333
5149,fraternity,club,603.7741935483871,198.0541753467717,0.967741935483871,0.17812704394997528,0.125
5150,fraternity,bouquet,675.7638888888889,211.59178696590305,0.9305555555555556,0.255992346325338,0.1111111111111111
5151,relative,ancestor,544.140625,240.43200980586116,0.984375,0.125,0.5
5152,relative,guest,572.0875,146.28991449268977,0.975,0.15710997518871125,0.2
5153,relative,pie,573.280701754386,208.78310296863833,0.9649122807017544,0.18563715383027588,0.1
5154,relative,nomad,606.2,317.4100280802828,0.9454545454545454,0.2291838836507762,0.2
5155,cabin,lodge,524.9382716049382,222.30673323580487,0.9753086419753086,0.15614965913950216,0.0769230769230769
5156,cabin,log,505.5744680851064,123.95611858214198,1.0,0.0,0.0666666666666666
5157,cabin,death,525.5505617977528,172.31505310938417,0.9887640449438202,0.10599978800063597,0.0625
5158,cabin,under,572.2978723404256,199.20809688599476,0.9787234042553191,0.14586499149789456,0.0833333333333333
5159,chief,commander,495.04938271604937,153.8708794114864,0.9876543209876543,0.11111111111111112,0.125
5160,chief,teacher,534.5471698113207,202.70256402667886,0.9245283018867925,0.2666787612158108,0.1428571428571428
5161,chief,indian,532.0147058823529,160.21995074375135,0.9705882352941176,0.17021393345759914,0.2
5162,chief,sweet,521.1923076923077,148.1829868329256,1.0,0.0,0.1428571428571428
5163,nephew,thinking,505.5285714285714,105.0041712668447,1.0,0.0,0.0769230769230769
5164,nephew,captain,567.2708333333334,129.33623335657046,1.0,0.0,0.0909090909090909
5165,nephew,niece,560.2222222222222,238.01229599874662,1.0,0.0,0.2
5166,nephew,cousin,540.9620253164557,113.69047532867866,1.0,0.0,0.25
5167,six,customer,482.2413793103448,137.75280560008824,1.0,0.0,0.0714285714285714
5168,six,five,490.15384615384613,137.87425140541404,0.9807692307692307,0.1386750490563073,0.3333333333333333
5169,six,pack,512.4558823529412,188.5401444899321,0.9705882352941176,0.1702139334575991,0.1111111111111111
5170,six,toenail,503.63291139240505,116.58398284841594,0.9873417721518988,0.1125087900926024,0.0625
5171,ledge,rescue,551.9722222222222,160.89038979189075,1.0,0.0,0.0769230769230769
5172,ledge,balcony,560.5774647887324,150.1474191749877,0.9859154929577465,0.11867816581938531,0.1111111111111111
5173,ledge,cliff,514.5744680851063,167.44171532089075,0.9574468085106383,0.2040297088885788,0.2
5174,ledge,proof,544.4225352112676,169.31683419569453,0.971830985915493,0.16663312875171465,0.0769230769230769
5175,adolescent,puberty,579.7042253521126,142.8672105104394,1.0,0.0,0.0833333333333333
5176,adolescent,teenager,588.9024390243902,149.19681713730503,1.0,0.0,1.0
5177,adolescent,adventurous,592.2045454545455,123.08142889981777,0.9545454545454546,0.20949259494173822,0.1111111111111111
5178,adolescent,call,609.4464285714286,183.44242789128515,0.9464285714285714,0.227207782928703,0.0833333333333333
5179,cowboy,cowgirl,517.8095238095239,109.73881854171238,0.9841269841269841,0.1259881576697424,0.5
5180,cowboy,grocery,569.4875,228.76227192647397,1.0,0.0,0.0555555555555555
5181,cowboy,rider,535.8709677419355,136.01693287439002,1.0,0.0,0.1
5182,cowboy,medicine,521.6875,146.3355450849832,1.0,0.0,0.0454545454545454
5183,yes,approval,482.5740740740741,142.12293401055294,1.0,0.0,0.0625
5184,yes,no,489.0752688172043,157.14492318150283,1.0,0.0,0.0625
5185,yes,vivid,489.44444444444446,41.09474148571539,1.0,0.0,0.0833333333333333
5186,yes,leopard,521.375,107.06880368904967,1.0,0.0,0.0555555555555555
5187,yes,tablet,477.4,114.2517806765177,1.0,0.0,0.0588235294117647
5188,cracker,tomorrow,540.9,136.93203116663497,1.0,0.0,0.0769230769230769
5189,cracker,seashore,549.5901639344262,133.54429690171227,1.0,0.0,0.0909090909090909
5190,cracker,nut,529.0140845070423,153.29472015488395,0.9859154929577465,0.11867816581938533,0.0625
5191,cracker,saltine,539.2,150.63782909865486,1.0,0.0,0.5
5192,creator,fireplace,601.0877192982456,167.37322288630392,1.0,0.0,0.0555555555555555
5193,creator,inventor,643.25,427.5832163015114,1.0,0.0,0.0714285714285714
5194,creator,mop,543.3478260869565,138.14217165946405,0.9855072463768116,0.1203858530857692,0.0588235294117647
5195,creator,god,614.7638888888889,304.91852955098807,1.0,0.0,0.5
5196,bit,disagreement,553.2452830188679,131.36193478330972,0.9811320754716981,0.137360563948689,0.1111111111111111
5197,bit,obvious,532.0483870967741,141.60293451383578,0.9516129032258065,0.2163345432076804,0.125
5198,bit,drill,588.9069767441861,219.2984283218916,0.9534883720930233,0.21308263231644636,0.0714285714285714
5199,bit,scrap,536.9058823529411,141.23524984337064,0.9647058823529412,0.18561729852738681,0.0909090909090909
5200,bit,agreement,581.625,133.6476577743562,1.0,0.0,0.1111111111111111
5201,hill,incline,553.5263157894736,134.4986158558549,1.0,0.0,0.25
5202,hill,wick,536.5263157894736,126.7204244189242,0.9868421052631579,0.11470786693528091,0.1111111111111111
5203,hill,birthday,522.8214285714286,131.54431757811213,0.9880952380952381,0.10910894511799617,0.0714285714285714
5204,hill,steep,539.9512195121952,218.66091914417538,1.0,0.0,0.1666666666666666
5205,hill,wicker,568.2857142857143,98.99278472985507,1.0,0.0,0.0909090909090909
5206,pimple,keep,576.7352941176471,222.09165901579874,0.9705882352941176,0.1702139334575991,0.0588235294117647
5207,pimple,slimy,600.3333333333334,316.1843308474445,0.9666666666666667,0.18102033471939252,0.0666666666666666
5208,pimple,zit,531.34375,122.593691899913,1.0,0.0,1.0
5209,pimple,freckle,589.6603773584906,354.298816917423,1.0,0.0,0.0434782608695652
5210,band,shears,529.0,134.50942611685514,1.0,0.0,0.0625
5211,band,rubber,506.35064935064935,145.1414705721144,1.0,0.0,0.0833333333333333
5212,band,trombone,524.0579710144928,131.90023904651787,1.0,0.0,0.0666666666666666
5213,band,snake,512.5416666666666,99.00052833156538,1.0,0.0,0.0625
5214,plus,whistle,530.5178571428571,153.47596685669518,1.0,0.0,0.1111111111111111
5215,plus,addition,529.4285714285714,123.09741299022546,1.0,0.0,0.1
5216,plus,foolish,539.0945945945946,114.8515622020195,0.9864864864864865,0.11624763874381931,0.1428571428571428
5217,plus,minus,541.6071428571429,173.88028050371884,1.0,0.0,0.0769230769230769
5218,luck,polish,535.5648148148148,133.538980493264,0.9814814814814815,0.13544536999096835,0.1111111111111111
5219,luck,chance,513.7846153846153,262.1310795854154,1.0,0.0,0.1666666666666666
5220,luck,industry,553.3125,140.06854799810654,1.0,0.0,0.0909090909090909
5221,luck,rich,514.8666666666667,132.81792913176508,0.9666666666666667,0.18257418583505536,0.125
5222,style,lose,534.7017543859649,170.48334280931553,1.0,0.0,0.1428571428571428
5223,style,lobe,531.28125,169.36736829610476,1.0,0.0,0.1
5224,style,technique,527.2696629213483,145.94875844600577,1.0,0.0,0.1
5225,style,modern,476.45569620253167,102.18269177893376,1.0,0.0,0.1111111111111111
5226,exhale,for,586.1702127659574,232.8937357184823,0.9361702127659575,0.2470922481451654,0.0
5227,exhale,inhale,517.6666666666666,130.02193237508328,0.978494623655914,0.14584794223227637,0.1666666666666666
5228,exhale,gravy,621.9318181818181,274.7931482277104,0.9545454545454546,0.21070705494148542,0.0714285714285714
5229,exhale,breathe,556.0615384615385,145.94817968664822,0.9538461538461539,0.21145103088313016,0.5
5230,excuse,pardon,573.4852941176471,280.38999985612037,0.9852941176470589,0.12126781251816651,0.0714285714285714
5231,excuse,antler,589.639175257732,135.96584938620694,0.9896907216494846,0.10153461651336187,0.0625
5232,excuse,marsh,574.3076923076923,254.5976344461728,0.9487179487179487,0.22345586503095896,0.0714285714285714
5233,excuse,explain,544.9459459459459,159.24299146377,0.972972972972973,0.1643989873053573,0.0666666666666666
5234,minimum,jaw,622.5915492957746,234.64773460687155,0.9859154929577465,0.11867816581938533,0.0666666666666666
5235,minimum,fable,594.2898550724638,226.12965447030834,0.9420289855072463,0.2354006578914349,0.1
5236,minimum,maximum,555.7727272727273,154.48381621211578,1.0,0.0,0.3333333333333333
5237,minimum,wage,596.1147540983607,310.25747900524254,1.0,0.0,0.0769230769230769
5238,mixture,combination,551.5942028985507,141.91467184032263,0.9710144927536232,0.16899482177531733,0.125
5239,mixture,match,552.9264705882352,218.2829408678665,1.0,0.0,0.0909090909090909
5240,mixture,compound,660.7407407407408,383.041511380882,1.0,0.0,0.0833333333333333
5241,mixture,havoc,541.7818181818182,152.83102396281288,1.0,0.0,0.0769230769230769
5242,poor,fortune,531.12,204.5614163551487,1.0,0.0,0.1111111111111111
5243,poor,ghetto,556.377358490566,168.9968395716202,1.0,0.0,0.0769230769230769
5244,poor,computer,518.2261904761905,124.54295733383424,1.0,0.0,0.0769230769230769
5245,poor,unjust,523.6785714285714,120.71771838660443,1.0,0.0,0.1428571428571428
5246,garbage,personnel,555.2258064516129,135.55851913470696,1.0,0.0,0.0909090909090909
5247,garbage,wasted,508.8070175438597,186.24479269772226,1.0,0.0,0.1
5248,garbage,dump,532.4375,170.5339769711224,1.0,0.0,0.0769230769230769
5249,garbage,advance,519.2112676056338,109.96050141404125,1.0,0.0,0.0769230769230769
5250,value,dynasty,534.2063492063492,132.18415291409943,1.0,0.0,0.0625
5251,value,appraise,555.046511627907,255.73496882867965,1.0,0.0,0.0714285714285714
5252,value,old,516.8253968253969,115.73154972894197,1.0,0.0,0.0769230769230769
5253,value,gold,538.3571428571429,223.0628065802152,1.0,0.0,0.0555555555555555
5254,toothpaste,tube,561.0444444444445,136.55900415630458,1.0,0.0,0.0588235294117647
5255,toothpaste,aim,598.0645161290323,247.8084844184356,1.0,0.0,0.0625
5256,toothpaste,chorus,601.6071428571429,235.64454576342723,1.0,0.0,0.0625
5257,toothpaste,violet,602.5595238095239,267.05869357094275,0.9880952380952381,0.10910894511799617,0.0526315789473684
5258,boat,fingernail,537.8965517241379,147.23649548239007,0.9827586206896551,0.13130643285972254,0.0588235294117647
5259,boat,sand,516.8,146.93429870385344,1.0,0.0,0.0625
5260,boat,hull,536.7191011235955,163.56969523473117,0.9887640449438202,0.10599978800063599,0.0769230769230769
5261,boat,gravy,513.5,116.18034403643988,1.0,0.0,0.0526315789473684
5262,all,total,521.3191489361702,145.47226037423897,1.0,0.0,0.1428571428571428
5263,all,amaze,490.9111111111111,124.49713801424262,0.9777777777777777,0.14907119849998599,0.2
5264,all,ape,538.2837837837837,109.78428665544884,0.9864864864864865,0.1162476387438193,0.0666666666666666
5265,all,most,516.6190476190476,222.67843284003524,0.9761904761904762,0.1533709949008578,0.3333333333333333
5266,student,spatula,578.1555555555556,217.99613795114848,1.0,0.0,0.0714285714285714
5267,student,serious,541.3218390804598,218.92939789277898,1.0,0.0,0.1111111111111111
5268,student,graduate,547.5,233.59512051382592,1.0,0.0,0.1666666666666666
5269,student,sick,500.54,103.66315347197913,1.0,0.0,0.1
5270,capability,purchase,688.4487179487179,272.6375095648279,0.9615384615384616,0.19355241528469092,0.0909090909090909
5271,capability,shock,665.3333333333334,271.6735629808227,0.9375,0.24462302739504083,0.1111111111111111
5272,capability,ability,674.195652173913,353.34796319179117,0.8478260869565217,0.36315844747302034,0.5
5273,capability,competence,629.0625,232.91810609218345,0.8375,0.3712363878934856,0.3333333333333333
5274,sorority,slave,646.6486486486486,301.16894633118176,0.918918918918919,0.2767247306920301,0.0833333333333333
5275,sorority,chapter,597.1111111111111,203.90051297610606,0.9111111111111111,0.28779903201415186,0.0833333333333333
5276,sorority,umbrella,632.0,330.8928437939903,0.9878048780487805,0.11043152607484655,0.0588235294117647
5277,sorority,fraternity,544.7866666666666,143.3285107087281,0.96,0.19727878476642874,0.3333333333333333
5278,crops,without,575.5957446808511,136.799068706223,1.0,0.0,0.0
5279,crops,moonlight,551.4814814814815,135.34687945341693,0.9753086419753086,0.15614965913950216,0.0434782608695652
5280,crops,harvest,512.056338028169,118.60569575867083,1.0,0.0,1.0
5281,crops,farmer,582.7068965517242,171.1990744995366,1.0,0.0,0.0588235294117647
5282,cereal,breakfast,559.4634146341464,182.63423577490946,1.0,0.0,0.0588235294117647
5283,cereal,fiber,526.5571428571428,101.6165905252646,0.9857142857142858,0.11952286093343938,0.0666666666666666
5284,cereal,official,528.4358974358975,135.0332892429814,1.0,0.0,0.0909090909090909
5285,cereal,rearrange,578.5818181818182,246.58246993270728,0.9818181818181818,0.13483997249264842,0.0588235294117647
5286,senate,bike,653.2258064516129,388.43204859059944,0.9516129032258065,0.2163345432076804,0.0555555555555555
5287,senate,congress,586.4411764705883,196.2149584536901,0.9852941176470589,0.12126781251816651,0.3333333333333333
5288,senate,legislature,603.195652173913,247.95318729910983,1.0,0.0,0.5
5289,senate,health,548.5555555555555,181.36779912721659,0.9444444444444444,0.2306688919537699,0.0666666666666666
5290,football,league,564.7777777777778,184.88126395339873,1.0,0.0,0.0714285714285714
5291,football,conditioner,559.8985507246376,210.783213482725,1.0,0.0,0.0909090909090909
5292,football,covered,547.125,109.85163154173429,0.984375,0.125,0.0833333333333333
5293,football,arena,539.9354838709677,129.69470722010814,1.0,0.0,0.0714285714285714
5294,shove,push,519.515625,156.04852645612192,1.0,0.0,0.5
5295,shove,kleenex,523.0289855072464,120.1518611413089,0.9565217391304348,0.2054251408446605,0.0714285714285714
5296,shove,pull,522.4868421052631,200.37002393379123,0.9868421052631579,0.11470786693528091,0.25
5297,shove,ornament,488.15625,154.82937734393198,0.90625,0.29614458108029906,0.0769230769230769
5298,empty,blubber,504.1159420289855,134.2081938666107,1.0,0.0,0.0769230769230769
5299,empty,without,478.7846153846154,142.52439399841484,1.0,0.0,0.0
5300,empty,vacancy,520.4081632653061,138.32538908423908,1.0,0.0,0.0714285714285714
5301,empty,appraise,496.01428571428573,91.04123812502482,1.0,0.0,0.0833333333333333
5302,separate,detach,533.7826086956521,133.03215771839632,0.9710144927536232,0.16899482177531736,0.0714285714285714
5303,separate,division,544.2470588235294,162.97450179489468,0.9647058823529412,0.18561729852738681,0.0666666666666666
5304,separate,strategy,583.6296296296297,259.42623892957175,0.9259259259259259,0.2643505285727147,0.0666666666666666
5305,separate,oboe,604.2368421052631,235.04909598824946,0.9473684210526315,0.22629428592141423,0.0769230769230769
5306,flowers,plants,547.5128205128206,162.16639793984055,1.0,0.0,0.0833333333333333
5307,flowers,hunt,545.6825396825396,125.94556240781243,1.0,0.0,0.0909090909090909
5308,flowers,bowling,564.8035714285714,105.12882181551916,1.0,0.0,0.0555555555555555
5309,flowers,bouquet,555.5,174.73745874076195,0.975,0.15811388300841897,0.0833333333333333
5310,beginning,impediment,603.472972972973,268.00916069872994,1.0,0.0,0.125
5311,beginning,east,577.4893617021277,191.58320616475322,1.0,0.0,0.0909090909090909
5312,beginning,ending,562.1232876712329,151.6763682982692,0.9863013698630136,0.11704114719613057,0.1
5313,beginning,birth,567.3148148148148,162.76940791727006,1.0,0.0,0.1111111111111111
5314,church,temple,534.7777777777778,177.8562772181852,0.9814814814814815,0.13608276348795434,0.0625
5315,church,molten,523.0909090909091,115.08099914250121,1.0,0.0,0.0769230769230769
5316,church,worship,475.7916666666667,147.52510905408081,1.0,0.0,0.0833333333333333
5317,church,bow,544.6027397260274,227.6044778244114,1.0,0.0,0.0555555555555555
5318,sentence,phrase,526.709090909091,112.56679872450923,1.0,0.0,0.1666666666666666
5319,sentence,statue,577.1153846153846,187.67740928186092,1.0,0.0,0.0909090909090909
5320,sentence,harp,541.5625,138.32736247946866,0.96875,0.17490598978639324,0.0625
5321,sentence,period,551.0434782608696,140.29238619108452,1.0,0.0,0.125
5322,collar,goal,533.0454545454545,110.14281522777694,0.9545454545454546,0.21070705494148545,0.0769230769230769
5323,collar,curtains,573.6290322580645,225.9776018112406,0.967741935483871,0.17812704394997528,0.1428571428571428
5324,collar,lapel,557.8,158.50703820152683,0.9714285714285714,0.1678015193509294,0.125
5325,collar,neck,544.9,256.26668344417743,0.9714285714285714,0.1678015193509294,0.0833333333333333
5326,ballet,tutu,577.0555555555555,169.5924545164991,0.9629629629629629,0.1906258770929862,0.0714285714285714
5327,ballet,jazz,571.8548387096774,163.87298627882745,0.9354838709677419,0.2476756036706531,0.0769230769230769
5328,ballet,officer,579.9428571428572,164.73983755811753,0.8571428571428571,0.35245368842512076,0.0666666666666666
5329,ballet,relative,635.7619047619048,243.83731450436466,0.9206349206349206,0.2724789013191783,0.0833333333333333
5330,tell,cue,515.4130434782609,143.74198738433412,0.9782608695652174,0.1474419561548971,0.0625
5331,tell,show,495.265625,160.71222849212427,1.0,0.0,0.0666666666666666
5332,tell,kid,502.6461538461538,99.67375387502199,1.0,0.0,0.1666666666666666
5333,tell,command,546.8987341772151,261.23746908662895,0.9873417721518988,0.1125087900926024,0.0769230769230769
5334,hay,lever,528.2298850574713,120.16807039729768,0.9885057471264368,0.10721125348377944,0.0714285714285714
5335,hay,seek,517.8958333333334,129.4433646932919,0.9375,0.24462302739504083,0.0714285714285714
5336,hay,wheat,557.9285714285714,162.01702553480916,0.9857142857142858,0.11952286093343938,0.0555555555555555
5337,hay,pitchfork,502.2083333333333,137.12022343096902,0.9791666666666666,0.14433756729740646,0.0666666666666666
5338,obstacle,steel,579.6153846153846,147.14254016261265,1.0,0.0,0.0769230769230769
5339,obstacle,overcome,571.3055555555555,186.6117939971693,0.9861111111111112,0.11785113019775792,0.1
5340,obstacle,caravan,580.0416666666666,202.4024325899021,0.9861111111111112,0.11785113019775795,0.1
5341,obstacle,impediment,562.304347826087,138.75860379766453,0.9855072463768116,0.12038585308576917,0.5
5342,shower,meteor,500.5857142857143,120.48350573949739,0.9857142857142858,0.11952286093343938,0.125
5343,shower,creative,495.2105263157895,178.2748416713147,0.9824561403508771,0.13245323570650439,0.1
5344,shower,county,508.6533333333333,122.01334589534285,0.9866666666666667,0.11547005383792519,0.1111111111111111
5345,shower,bathtub,506.9791666666667,137.3152127109155,1.0,0.0,0.125
5346,disease,infection,638.9880952380952,335.17157965492294,0.9880952380952381,0.10910894511799618,0.25
5347,disease,treatment,631.4166666666666,374.45744202315547,1.0,0.0,0.0625
5348,disease,republic,572.1836734693877,186.63351716101576,0.9795918367346939,0.14285714285714288,0.0769230769230769
5349,disease,remover,571.7906976744187,146.27478351499553,0.9767441860465116,0.15249857033260467,0.0666666666666666
5350,quart,pint,625.5,387.7190370927612,1.0,0.0,0.2
5351,quart,rap,579.9333333333333,163.01906581504213,1.0,0.0,0.0666666666666666
5352,quart,gallon,549.2441860465116,203.97773442773322,0.9883720930232558,0.10783277320343843,0.3333333333333333
5353,quart,finished,606.2941176470588,248.65231128059114,0.9705882352941176,0.17021393345759914,0.0769230769230769
5354,ditch,rash,532.574074074074,125.62471843232906,0.9814814814814815,0.13608276348795434,0.0666666666666666
5355,ditch,attack,539.3166666666667,131.02923618209516,1.0,0.0,0.0714285714285714
5356,ditch,grove,570.8115942028985,169.16883972583676,0.9855072463768116,0.12038585308576918,0.0769230769230769
5357,ditch,gully,583.5510204081633,350.0151818864725,1.0,0.0,0.1111111111111111
5358,ditch,gull,497.75,144.83438818181267,1.0,0.0,0.1111111111111111
5359,usa,bondage,748.1016949152543,376.59658718559353,0.8135593220338984,0.3928049560394925,0.0625
5360,usa,recliner,813.0519480519481,454.60416257917507,0.6623376623376623,0.47601386563146536,0.0588235294117647
5361,usa,president,760.0519480519481,399.8448349081605,0.9090909090909091,0.2893649208460969,0.0588235294117647
5362,usa,country,573.6666666666666,317.75085234608997,0.8181818181818182,0.39167472590032015,0.0588235294117647
5363,chest,breast,527.4545454545455,105.64455046887674,0.9818181818181818,0.13483997249264842,0.25
5364,chest,treasure,476.8888888888889,126.20177846959561,1.0,0.0,0.0769230769230769
5365,chest,lint,589.0370370370371,361.31990544955323,0.9814814814814815,0.13608276348795434,0.1
5366,chest,personal,514.4225352112676,153.46015415566634,0.9859154929577465,0.11867816581938531,0.0769230769230769
5367,team,crew,554.6666666666666,250.33059094306626,0.9649122807017544,0.18563715383027588,0.3333333333333333
5368,team,haul,508.40909090909093,249.42970470625986,1.0,0.0,0.0833333333333333
5369,team,complicated,520.8285714285714,125.69885469006222,0.9857142857142858,0.11952286093343938,0.1
5370,team,coach,517.7058823529412,166.26054528993149,1.0,0.0,0.0769230769230769
5371,fish,cod,555.25,125.79999323478654,1.0,0.0,0.0769230769230769
5372,fish,lace,571.4507042253521,282.3692005023815,0.971830985915493,0.16663312875171465,0.0833333333333333
5373,fish,fond,573.7763157894736,263.6366488779186,0.9868421052631579,0.11470786693528091,0.0769230769230769
5374,fish,accurate,567.8867924528302,166.4018144752864,0.9811320754716981,0.137360563948689,0.0769230769230769
5375,children,spray,516.6086956521739,149.59103242540036,0.9855072463768116,0.12038585308576918,0.0909090909090909
5376,children,blocks,521.5,156.12721669269516,0.9871794871794872,0.11322770341445956,0.125
5377,children,heat,547.984375,329.262354612067,1.0,0.0,0.0909090909090909
5378,children,toys,504.35897435897436,107.18073451675892,0.9487179487179487,0.22345586503095896,0.125
